metric_date,open,high,low,close,volume,market_cap,mcap_weekly_growth,mcap_weekly_change,crypto,type
2024-06-16,80.5106740474,80.5106740474,76.1424301125,78.9059397954,2479278739.38,5890347134.65,-1.9582716838259184,-117652964.71000004,Litecoin,cryptocoins
2024-06-23,78.9080337934,79.1606289664,70.8707748122,73.3801275604,2377896048.23,5479635332.07,-6.972624756934708,-410711802.5799999,Litecoin,cryptocoins
2024-06-30,73.37001075,76.5953355012,67.924658384,75.2800016038,2346396116.52,5623409051.58,2.623782620506754,143773719.51000023,Litecoin,cryptocoins
2024-07-07,75.2704937298,76.066668554,57.5133088349,62.0622546159,2549849265.82,4637639592.58,-17.52974841342957,-985769459.0,Litecoin,cryptocoins
2024-07-14,62.0618723729,70.5768523247,59.4406049108,69.9668580656,1890603276.94,5230063298.68,12.774250656472951,592423706.1000004,Litecoin,cryptocoins
2024-07-21,69.975567256,74.1940406611,69.7765089276,73.9885227687,2073871374.04,5532581021.9,5.784207684376419,302517723.2199993,Litecoin,cryptocoins
2024-07-28,73.9886154477,74.5453873753,67.3940468503,71.1284439645,2090859149.95,5320520367.28,-3.8329425955188956,-212060654.6199999,Litecoin,cryptocoins
2024-08-04,71.1286856597,76.616228554,60.6561285205,62.396122925,2241645967.2,4668830497.72,-12.248611499877814,-651689869.5599995,Litecoin,cryptocoins
2024-08-11,62.3962122107,62.4917461558,50.4294057452,59.7069827207,2760713521.05,4469181733.84,-4.27620501488537,-199648763.8800001,Litecoin,cryptocoins
2024-08-18,59.707370199,68.1040177602,59.4176526151,66.3833616656,1962389765.8,4970482569.97,11.216837130032609,501300836.1300001,Litecoin,cryptocoins
2024-08-25,66.3818566682,67.9839944337,62.1498518024,64.8469575405,1842003213.17,4857232867.25,-2.2784448215192876,-113249702.72000027,Litecoin,cryptocoins
2024-09-01,64.8469575405,66.3717093477,59.4994667265,63.526338772,1941697624.19,4759899489.82,-2.003885341513534,-97333377.4300003,Litecoin,cryptocoins
2024-09-08,63.5269212963,68.35599146,60.1416314704,60.8954528711,2125469948.48,4564381696.41,-4.1076034027221375,-195517793.40999985,Litecoin,cryptocoins
2024-09-15,60.8963967132,66.7339755548,59.7866511759,63.3366925659,1838340563.43,4748891777.9,4.0423893916479825,184510081.48999977,Litecoin,cryptocoins
2024-01-07,3.653412803,4.3064395918,3.1644768973,3.2084380536,2345552474.7,3223410136.74,-12.166509604132258,-446499964.99000025,NEAR Protocol,cryptocoins
2024-01-14,3.2085041665,3.8249076503,2.9448604791,3.3070683829,1770247527.54,3322500721.63,3.0740917440377435,99090584.89000034,NEAR Protocol,cryptocoins
2024-01-21,3.3066565619,3.4153737294,2.7987289527,2.920271769,1001869438.38,2933899132.49,-11.696057328449715,-388601589.14000034,NEAR Protocol,cryptocoins
2024-01-28,2.9205258278,3.0646542459,2.4615870744,2.8808877745,1334599315.98,2894331353.74,-1.3486414141449687,-39567778.75,NEAR Protocol,cryptocoins
2024-02-04,2.8806266323,3.2148315583,2.7308115266,2.7533152567,1001459253.2,2842169844.68,-1.8021954878316815,-52161509.05999994,NEAR Protocol,cryptocoins
2024-02-11,2.7531646298,3.2123743239,2.6857469513,3.1250729868,1050834631.21,3232282437.54,13.725871928105082,390112592.86000013,NEAR Protocol,cryptocoins
2024-02-18,3.1252241893,3.5799799752,3.076317123,3.5160927647,1569251403.15,3658829239.62,13.196458240345876,426546802.0799999,NEAR Protocol,cryptocoins
2024-02-25,3.5165766462,3.9128429097,3.0983917825,3.7081534461,1729983643.62,3866208936.87,5.667925001920504,207379697.25,NEAR Protocol,cryptocoins
2024-03-03,3.7071569078,4.5026754589,3.6362221787,4.4405383376,2808923632.96,4634865069.79,19.881391447568465,768656132.9200001,NEAR Protocol,cryptocoins
2024-03-10,4.4399536247,6.4861181454,3.5766004336,5.956163129,5492287866.0,6216937312.24,34.13415964926205,1582072242.4499998,NEAR Protocol,cryptocoins
2024-03-17,5.9562787831,8.9851037047,5.7024333133,8.2411288317,8308603168.84,8674205994.76,39.525389417745814,2457268682.5200005,NEAR Protocol,cryptocoins
2024-03-24,8.1976489804,8.5517444357,6.0342353674,6.9776385992,5145879622.5,7354544902.82,-15.213624079681697,-1319661091.9400005,NEAR Protocol,cryptocoins
2024-03-31,6.9775880349,8.0775775226,6.8682179958,7.3030828346,3223298832.94,7697568435.51,4.664102772130363,343023532.69000053,NEAR Protocol,cryptocoins
2024-04-07,7.3030828346,7.4872393536,6.009271199,6.9162577996,3240972895.32,7329154441.05,-4.786108724418126,-368413994.46000004,NEAR Protocol,cryptocoins
2024-04-14,6.9162577996,7.6580572948,4.321960596,5.7164660671,5317841012.48,6093518583.9,-16.859187060233094,-1235635857.1500006,NEAR Protocol,cryptocoins
2024-04-21,5.7164660671,6.4751838338,4.9208017538,6.4500027977,3972935048.29,6866472544.67,12.68485440927778,772953960.7700005,NEAR Protocol,cryptocoins
2024-04-28,6.4499383874,7.6230858262,6.3526510517,7.051272896,4233456110.4,7521368955.49,9.537596000851313,654896410.8199997,NEAR Protocol,cryptocoins
2024-05-05,7.051272896,7.5102109273,5.7569285254,7.4979029925,3146234926.63,8013601662.1,6.544456328667536,492232706.6100006,NEAR Protocol,cryptocoins
2024-05-12,7.4978875398,7.7641215118,6.7982203991,6.8863339849,2879989542.69,7374710573.76,-7.972583555801249,-638891088.3400002,NEAR Protocol,cryptocoins
2024-05-19,6.8863339849,8.5079071873,6.5540670315,7.7817474727,3900604682.76,8384085286.0,13.686973910968959,1009374712.2399998,NEAR Protocol,cryptocoins
2024-05-26,7.7817474727,8.3706287597,7.4629650369,7.8053723625,4427248401.81,8426302402.09,0.5035387242600553,42217116.09000015,NEAR Protocol,cryptocoins
2024-06-02,7.8053723625,7.9655151373,7.0891271849,7.1942259961,2419888754.38,7781565045.27,-7.651486097390514,-644737356.8199997,NEAR Protocol,cryptocoins
2024-06-09,7.1942235426,7.704233207,6.2596629799,6.5912915364,2007088813.84,7143692579.42,-8.197225906859561,-637872465.8500004,NEAR Protocol,cryptocoins
2024-06-16,6.5908668303,6.6996377695,5.4572978815,5.6395720618,1922058151.04,6141142466.44,-14.034060142344451,-1002550112.9800005,NEAR Protocol,cryptocoins
2024-06-23,5.6398973279,5.7181003059,4.4614796112,5.187487277,2293522216.75,5659948839.09,-7.835571800843533,-481193627.3499994,NEAR Protocol,cryptocoins
2024-06-30,5.1872825756,5.6222599422,4.873423097,5.3020494381,1877547657.82,5796731758.85,2.4166812041713115,136782919.76000023,NEAR Protocol,cryptocoins
2024-07-07,5.3000647445,5.5875035784,4.0481598066,4.3993174121,2019130193.75,4819688257.15,-16.855075279416308,-977043501.7000008,NEAR Protocol,cryptocoins
2024-07-14,4.4006581107,5.4790950103,4.1953124484,5.3991208201,1784473438.74,5949715489.14,23.446064801257794,1130027231.9900007,NEAR Protocol,cryptocoins
2024-07-21,5.4003199777,6.4811827091,5.3708372948,6.3373805645,2221583082.81,6997038406.11,17.60290754880087,1047322916.9699993,NEAR Protocol,cryptocoins
2024-07-28,6.3373805645,6.4489780736,5.1428843192,5.4491380236,1610426040.52,6028166293.3,-13.846888591664076,-968872112.8099995,NEAR Protocol,cryptocoins
2024-08-04,5.4491303614,5.7016192001,4.0070762692,4.1329360448,1606442681.84,4581466483.38,-23.999003005738796,-1446699809.92,NEAR Protocol,cryptocoins
2024-08-11,4.1329360448,4.2514742262,3.0831665812,3.867145262,2314250810.29,4293825721.33,-6.278355698845839,-287640762.0500002,NEAR Protocol,cryptocoins
2024-08-18,3.867145262,4.4052852728,3.8362433214,3.9035203989,1166879820.45,4359484339.85,1.5291402767894091,65658618.52000046,NEAR Protocol,cryptocoins
2024-08-25,3.9035203989,5.2471005433,3.8399877291,4.910555288,1422638903.21,5494848115.19,26.043533749201742,1135363775.3399992,NEAR Protocol,cryptocoins
2024-09-01,4.9105731451,5.0075408739,3.8272523288,3.8516187688,1530045420.7,4317868937.42,-21.419685368852136,-1176979177.7699995,NEAR Protocol,cryptocoins
2024-09-08,3.8516187688,4.0709559848,3.4419976369,3.7507839377,1231604485.73,4212969206.08,-2.4294329647411517,-104899731.34000015,NEAR Protocol,cryptocoins
2024-09-15,3.7507839377,4.3367141155,3.7507839377,4.0228715933,1281531472.3,4545061936.96,7.882628963932037,332092730.8800001,NEAR Protocol,cryptocoins
2024-01-07,0.1124262059,0.1216921967,0.0998180406,0.1070492473,261479410.54999998,2379411415.33,-4.212092128908552,-104630117.9000001,Kaspa,cryptocoins
2024-01-14,0.1070513313,0.1293070248,0.0994900094,0.1126273111,269721235.64,2513082304.87,5.617813240652247,133670889.53999996,Kaspa,cryptocoins
2024-01-21,0.112532665,0.1143001422,0.0956638694,0.1023560249,149837055.91,2292677743.47,-8.770288222271393,-220404561.4000001,Kaspa,cryptocoins
2024-01-28,0.1023742844,0.1099446253,0.0934125299,0.1041668664,137674490.07,2342181907.27,2.159229047387834,49504163.80000019,Kaspa,cryptocoins
2024-02-04,0.1041869568,0.1080101762,0.0974203319,0.1007702762,119936822.69,2274466106.99,-2.8911418054171745,-67715800.28000021,Kaspa,cryptocoins
2024-02-11,0.1008042836,0.1479463113,0.0991112184,0.1419167848,341871218.69,3214592113.91,41.33392025630802,940126006.9200001,Kaspa,cryptocoins
2024-02-18,0.1419275136,0.1690047392,0.1350943138,0.1631197761,440230520.62,3708073289.38,15.351284330432978,493481175.47000027,Kaspa,cryptocoins
2024-02-25,0.1631316973,0.1893980976,0.1590254409,0.1707503639,462910918.06,3895274358.67,5.048472742600518,187201069.28999996,Kaspa,cryptocoins
2024-03-03,0.1707491048,0.1854220296,0.1556284844,0.1669918285,512229493.93,3822818959.32,-1.860084622504976,-72455399.3499999,Kaspa,cryptocoins
2024-03-10,0.1670328243,0.1711791154,0.1316895264,0.1479649276,689596210.64,3398609502.83,-11.096770760116204,-424209456.49000025,Kaspa,cryptocoins
2024-03-17,0.1479666537,0.1590501043,0.1254023635,0.1391749213,608897444.64,3207151605.01,-5.633418539569613,-191457897.8199997,Kaspa,cryptocoins
2024-03-24,0.1391749213,0.1576341565,0.1161134492,0.1481085862,594407122.73,3424083959.51,6.764019329835325,216932354.5,Kaspa,cryptocoins
2024-03-31,0.1481085862,0.1522044292,0.130449544,0.1395115554,471331069.15,3235744847.76,-5.5004232950220056,-188339111.75,Kaspa,cryptocoins
2024-04-07,0.1395111486,0.1459931028,0.1226833642,0.1403302288,361226584.73,3265030810.25,0.9050763848167387,29285962.48999977,Kaspa,cryptocoins
2024-04-14,0.1403302288,0.1486452547,0.104190269,0.1229883019,477128730.45,2870212184.74,-12.09233996416007,-394818625.5100002,Kaspa,cryptocoins
2024-04-21,0.1229883019,0.1342562425,0.1103550944,0.117045669,368903639.71,2739779395.86,-4.544360503152656,-130432788.87999964,Kaspa,cryptocoins
2024-04-28,0.117045669,0.1327600382,0.1084367536,0.1165400841,386033109.7,2736231624.32,-0.12949113878879537,-3547771.539999962,Kaspa,cryptocoins
2024-05-05,0.1165400841,0.1190175549,0.1013013158,0.1079687165,297507458.49,2542606737.44,-7.076333931639256,-193624886.8800001,Kaspa,cryptocoins
2024-05-12,0.1079685268,0.1327805746,0.1071640904,0.1222753705,359942477.86,2887665328.11,13.57105625455155,345058590.6700001,Kaspa,cryptocoins
2024-05-19,0.1222753705,0.1247703878,0.1123619921,0.1220063221,209427130.37,2889435186.81,0.06129029852492973,1769858.6999998093,Kaspa,cryptocoins
2024-05-26,0.1220063221,0.1424858339,0.1210551354,0.1389162097,294790640.92,3299149146.79,14.179724876692369,409713959.98,Kaspa,cryptocoins
2024-06-02,0.1389162097,0.1478898501,0.1335177068,0.1473657597,246513630.24,3509629718.13,6.379844074184793,210480571.34000015,Kaspa,cryptocoins
2024-06-09,0.147366557,0.1918603861,0.1443420404,0.1688215163,818299042.52,4031437548.67,14.867888422657582,521807830.53999996,Kaspa,cryptocoins
2024-06-16,0.1688373452,0.1803056344,0.150432775,0.1596830916,530038451.12,3823318154.8,-5.162411456396243,-208119393.8699999,Kaspa,cryptocoins
2024-06-23,0.1596690728,0.1617127116,0.1351725283,0.1518441351,427854709.49,3645165038.69,-4.659646644534066,-178153116.11000013,Kaspa,cryptocoins
2024-06-30,0.1518166054,0.1976112894,0.1445464859,0.1904728712,874879164.62,4584614473.82,25.772480125279017,939449435.1299996,Kaspa,cryptocoins
2024-07-07,0.1904972532,0.1941964672,0.1466240533,0.1593051126,675816216.06,3844301221.75,-16.147775484666973,-740313252.0699997,Kaspa,cryptocoins
2024-07-14,0.1592654628,0.1735843133,0.1542489802,0.171053879,366404679.09,4137964423.61,7.638922782599189,293663201.86000013,Kaspa,cryptocoins
2024-07-21,0.1710643753,0.1837888534,0.1706844676,0.1796058168,386539780.98,4355494139.35,5.2569257120443025,217529715.74000025,Kaspa,cryptocoins
2024-07-28,0.1796058168,0.1954462983,0.171410193,0.1881133706,409231008.23,4572957183.95,4.992844385561557,217463044.59999943,Kaspa,cryptocoins
2024-08-04,0.1881133706,0.2075479462,0.1654214719,0.167384291,955709211.47,4078759884.48,-10.806952254101908,-494197299.4699998,Kaspa,cryptocoins
2024-08-11,0.167384291,0.1727948722,0.1258849113,0.1590564992,1228156768.84,3884754798.88,-4.756472337050399,-194005085.5999999,Kaspa,cryptocoins
2024-08-18,0.1590564992,0.1731767408,0.1559713047,0.1621591423,541752493.35,3967127651.03,2.1204131641396895,82372852.1500001,Kaspa,cryptocoins
2024-08-25,0.1621591423,0.1781229499,0.1557524548,0.1704190431,578289368.79,4181348038.49,5.399886424233924,214220387.45999956,Kaspa,cryptocoins
2024-09-01,0.1704190431,0.1714297908,0.1574807972,0.1581992797,412343738.17,3890395509.35,-6.958342775146531,-290952529.13999987,Kaspa,cryptocoins
2024-09-08,0.1581992797,0.1621932593,0.1406644291,0.1504309427,350064069.36,3707491701.71,-4.701419359559134,-182903807.63999987,Kaspa,cryptocoins
2024-09-15,0.1504309427,0.1800377496,0.1492931726,0.1703514908,375007841.74,4208681055.69,13.518286601931905,501189353.98,Kaspa,cryptocoins
2024-01-07,7.2301816336,7.7023222391,5.9712178463,6.0030410443,967762093.02,3590941207.47,-16.96085621757376,-733454546.0300002,Uniswap,cryptocoins
2024-01-14,6.0033033513,6.9583339472,5.7167868268,6.3208483909,993782909.15,3781049435.74,5.294105842627839,190108228.26999998,Uniswap,cryptocoins
2024-01-21,6.3197293363,6.917415548,6.0568330824,6.3657204112,689798897.04,3807891295.61,0.7099050230943815,26841859.870000362,Uniswap,cryptocoins
2024-01-28,6.3674637664,6.3905931705,5.5559194749,5.9406204359,532145729.11,3553602010.02,-6.6779554837387956,-254289285.59000015,Uniswap,cryptocoins
2024-02-04,5.9408945757,6.3265432416,5.886743503,5.9808705259,508331842.14,3577679091.24,0.6775401733821074,24077081.21999979,Uniswap,cryptocoins
2024-02-11,5.98048281,6.8079721634,5.9279046591,6.6784541601,517298958.84000003,3994964563.6,11.66358026301828,417285472.36000013,Uniswap,cryptocoins
2024-02-18,6.6792873616,7.9615987197,6.4856907768,7.6457277651,836223407.46,4573575074.73,14.483495458307495,578610511.1299996,Uniswap,cryptocoins
2024-02-25,7.6461387911,12.7909174009,7.0562629499,11.0942194594,4281046090.01,6636418030.08,45.10351140287732,2062842955.3500004,Uniswap,cryptocoins
2024-03-03,11.093261552,13.3957723614,10.0476551206,12.6245556882,3389574606.33,7558777738.3,13.898457029670897,922359708.2200003,Uniswap,cryptocoins
2024-03-10,12.6245730539,16.9450155481,11.5201697758,14.2001886167,3499475226.67,8502095299.2,12.479763178116098,943317560.8999996,Uniswap,cryptocoins
2024-03-17,14.2000703403,14.7256319726,11.430585355,12.5349805185,1951006983.01,7505145847.0,-11.725926575932489,-996949452.1999998,Uniswap,cryptocoins
2024-03-24,12.4347725716,12.5851373338,10.3322541651,12.0307099856,1363205319.42,7203184800.04,-4.023386795084094,-301961046.96000004,Uniswap,cryptocoins
2024-03-31,12.0306497676,13.3004178178,11.9444148813,12.9607811631,1163432661.13,7760088081.24,7.731347961486534,556903281.1999998,Uniswap,cryptocoins
2024-04-07,12.9607748249,12.9607748249,10.467931342,11.3955908287,1179282463.81,6822952062.47,-12.076358012424171,-937136018.7699995,Uniswap,cryptocoins
2024-04-14,11.3955908287,11.7839215675,5.9642592234,7.5199464779,2641507970.04,4502463725.03,-34.010034310573076,-2320488337.4400005,Uniswap,cryptocoins
2024-04-21,7.5199464779,7.9422235733,6.6675307772,7.7239459426,1134054837.92,4624587783.48,2.7123829509406283,122124058.44999981,Uniswap,cryptocoins
2024-04-28,7.7239162241,8.3433673026,7.4865381123,7.8318588112,983084543.91,4689216911.39,1.3975111066302892,64629127.9100008,Uniswap,cryptocoins
2024-05-05,7.8318588112,7.865647181,6.5671283458,7.5941930825,978573722.19,4548345138.67,-3.0041641361871263,-140871772.72000027,Uniswap,cryptocoins
2024-05-12,7.5941904158,7.9416389863,7.0036678305,7.0637730742,700037694.13,4230707689.1,-6.983582817175604,-317637449.5700002,Uniswap,cryptocoins
2024-05-19,7.0637730742,8.1880127384,6.7470899308,7.6457949407,899714301.0799999,4579298217.16,8.239532335408306,348590528.05999994,Uniswap,cryptocoins
2024-05-26,7.6457949407,11.7604941268,7.6362963097,11.1593721263,2694967055.62,6683686036.41,45.95437378077343,2104387819.25,Uniswap,cryptocoins
2024-06-02,11.1593721263,11.4839767443,9.3883212027,9.427129139,1593490095.8,5655626104.77,-15.381631124495488,-1028059931.6399994,Uniswap,cryptocoins
2024-06-09,9.4271387103,11.8522834877,9.3116059137,9.8147213421,2188096403.5,5888413664.73,4.116035177142718,232787559.95999908,Uniswap,cryptocoins
2024-06-16,9.815591816,11.9845029832,8.804790375,11.9772444428,2170822271.79,7185835173.96,22.033464072016606,1297421509.2300005,Uniswap,cryptocoins
2024-06-23,11.9805881096,11.9805881096,9.263375409,9.7699884831,1362514262.99,5861575859.65,-18.428746029533848,-1324259314.3100004,Uniswap,cryptocoins
2024-06-30,9.7699374749,9.7940382657,8.7717767968,9.2719428979,963616326.09,5562769777.74,-5.097709030210207,-298806081.90999985,Uniswap,cryptocoins
2024-07-07,9.2717928119,9.4966116998,6.8713923511,7.6464015504,1239357139.81,4588103161.37,-17.521246704658346,-974666616.3699999,Uniswap,cryptocoins
2024-07-14,7.6484638577,8.4914658252,7.3551626716,8.4129793236,914683153.15,5048076114.82,10.025340260933735,459972953.4499998,Uniswap,cryptocoins
2024-07-21,8.4137137263,8.6361922362,7.6054067471,8.1277714705,1131661974.1,4877091670.92,-3.3871209548134273,-170984443.89999962,Uniswap,cryptocoins
2024-07-28,8.128021538,8.1636721474,7.0530958226,7.5323764688,832898078.58,4519670038.59,-7.32858138511423,-357421632.3299999,Uniswap,cryptocoins
2024-08-04,7.5323528645,7.8925085225,6.0144804261,6.1475096156,832882349.28,3688717725.83,-18.385242853242268,-830952312.7600002,Uniswap,cryptocoins
2024-08-11,6.1475114978,6.3970744452,4.7226720202,5.911132673,1040119403.6800001,3546882324.36,-3.8451139938631473,-141835401.4699998,Uniswap,cryptocoins
2024-08-18,5.911132673,6.6125715376,5.8643143697,6.1754983594,603649759.88,3705975941.13,4.4854495362686375,159093616.76999998,Uniswap,cryptocoins
2024-08-25,6.1754983594,7.1976257112,6.040074901,6.6326872232,822404529.1,3980449045.52,7.406230065981201,274473104.38999987,Uniswap,cryptocoins
2024-09-01,6.6326872232,6.666155575,5.5589592754,5.6148636896,644441929.9399999,3369626527.18,-15.345568084271333,-610822518.3400002,Uniswap,cryptocoins
2024-09-08,5.6148636896,6.6219165844,5.5969467979,6.346256224,868611705.4,3809087398.32,13.041827264690365,439460871.14000034,Uniswap,cryptocoins
2024-09-15,6.346256224,7.0625780954,6.3415336861,6.5366137963,711051907.51,3923341945.28,2.9995254771626456,114254546.96000004,Uniswap,cryptocoins
2024-01-07,13.3073375624,16.2599545587,11.1319874441,11.2575101804,2385186349.77,5121268878.92,-15.34942555631872,-928623768.0900002,Internet Computer,cryptocoins
2024-01-14,11.2619328439,14.1921190547,10.4239689974,12.6133013132,1850121560.87,5744499536.57,12.169457850872112,623230657.6499996,Internet Computer,cryptocoins
2024-01-21,12.6071555725,13.2707383052,10.507713614,11.0681151203,869741213.53,5045416542.88,-12.169606581732218,-699082993.6899996,Internet Computer,cryptocoins
2024-01-28,11.0750151259,12.9886236922,9.577663141,12.3272142804,1005181313.78,5627186676.83,11.530666080900364,581770133.9499998,Internet Computer,cryptocoins
2024-02-04,12.327219291,13.6379510249,11.2561857433,12.7309393594,926412786.63,5826523685.96,3.5423919727200825,199337009.1300001,Internet Computer,cryptocoins
2024-02-11,12.7324178443,13.5686614873,11.7947509025,12.9719751214,757710456.16,5939543559.19,1.9397479409950735,113019873.22999954,Internet Computer,cryptocoins
2024-02-18,12.9737837784,14.0773163241,12.5594161547,13.6515968154,967738044.71,6264510822.95,5.4712497773872215,324967263.7600002,Internet Computer,cryptocoins
2024-02-25,13.6511392568,14.833978971,12.0486023017,12.4655255163,1009181976.59,5726503084.8,-8.588184350787797,-538007738.1499996,Internet Computer,cryptocoins
2024-03-03,12.4670818281,13.8049464635,11.416539408,13.1792636357,1331632018.29,6057176039.86,5.774430750551995,330672955.05999947,Internet Computer,cryptocoins
2024-03-10,13.180400821,16.8811735418,12.2538631782,14.1575252419,2266765656.32,6515353564.16,7.564210141572669,458177524.3000002,Internet Computer,cryptocoins
2024-03-17,14.1576539474,15.3121585103,11.6106248069,12.6465156919,1514849429.6499999,5829919443.83,-10.520290473574178,-685434120.3299999,Internet Computer,cryptocoins
2024-03-24,12.5880945514,15.2877432354,10.5737238419,15.1339931251,1593283871.54,6980944428.62,19.743411480722408,1151024984.79,Internet Computer,cryptocoins
2024-03-31,15.1339931251,20.8958846854,15.122785872,18.7785590492,2874471871.2200003,8666398560.92,24.143640585220673,1685454132.3000002,Internet Computer,cryptocoins
2024-04-07,18.7785590492,19.2735062617,16.5800518761,17.1371905372,1517011055.8400002,7920622607.63,-8.605373362967406,-745775953.29,Internet Computer,cryptocoins
2024-04-14,17.1371905372,18.0764170649,10.8402306201,12.8948835924,1464586770.53,5966262456.72,-24.67432483183013,-1954360150.9099998,Internet Computer,cryptocoins
2024-04-21,12.8948835924,16.3646899997,11.4312792931,15.0995393186,1241316654.82,6991010641.34,17.175714143547125,1024748184.6199999,Internet Computer,cryptocoins
2024-04-28,15.0995393186,15.6131813781,12.6372052795,13.5523747185,934709538.14,6277654071.77,-10.203911940166455,-713356569.5699997,Internet Computer,cryptocoins
2024-05-05,13.5526100126,13.9262086938,12.192451731,12.9989323181,965631283.23,6024432368.87,-4.033699531783919,-253221702.90000057,Internet Computer,cryptocoins
2024-05-12,12.9989282697,13.9659361972,11.6470356219,11.7243030836,733718877.02,5436756175.75,-9.754880744561001,-587676193.1199999,Internet Computer,cryptocoins
2024-05-19,11.7243030836,13.6072636936,11.1976794994,12.6149993841,816161844.05,5854284930.36,7.679740292057535,417528754.60999966,Internet Computer,cryptocoins
2024-05-26,12.6149587378,13.818316426,11.8726671731,12.0579678317,687528903.89,5598786233.15,-4.364302391313379,-255498697.21000004,Internet Computer,cryptocoins
2024-06-02,12.0579678317,12.560714445,11.6171366796,11.8687533113,505218037.53,5511807188.5,-1.5535339451790975,-86979044.64999962,Internet Computer,cryptocoins
2024-06-09,11.8687219204,12.9554747516,10.7968163218,11.0303404808,644594377.8,5123950692.64,-7.036829892548402,-387856495.85999966,Internet Computer,cryptocoins
2024-06-16,11.0300709473,11.2276371803,9.017216254,9.6148498142,779739036.95,4473309119.51,-12.698045163950855,-650641573.1300001,Internet Computer,cryptocoins
2024-06-23,9.6144876854,9.6550589761,7.7315353825,7.8869798236,534178741.32000005,3670565415.85,-17.94518738172809,-802743703.6600003,Internet Computer,cryptocoins
2024-06-30,7.8866920496,8.3690544458,7.6387603765,8.1588384001,364867020.5,3798522433.0,3.4860301521249193,127957017.1500001,Internet Computer,cryptocoins
2024-07-07,8.1593956355,8.3261217427,5.8801860466,6.9125896465,581463712.78,3221348350.56,-15.194699850282545,-577174082.44,Internet Computer,cryptocoins
2024-07-14,6.9150588571,8.9844339986,6.6733125765,8.6230338744,593745690.66,4023126168.53,24.889509941718014,801777817.9700003,Internet Computer,cryptocoins
2024-07-21,8.6230999719,10.8044763152,8.6230999719,10.732656537,857506308.25,5012661984.18,24.596191473944362,989535815.6500001,Internet Computer,cryptocoins
2024-07-28,10.732656537,10.9473903299,9.2518130561,9.3576066839,600931789.01,4371694388.71,-12.786970226456496,-640967595.4700003,Internet Computer,cryptocoins
2024-08-04,9.3576066839,9.7428824133,7.1081558248,7.3239768041,576264895.4,3422051211.96,-21.722542618772145,-949643176.75,Internet Computer,cryptocoins
2024-08-11,7.3239768041,7.830968842,6.3443878077,6.8338480505,705145530.91,3201583222.72,-6.4425683773950855,-220467989.24000025,Internet Computer,cryptocoins
2024-08-18,6.8338480505,7.4196051703,6.8326578021,7.1405408669,436621270.69,3348160414.84,4.57827212111237,146577192.12000036,Internet Computer,cryptocoins
2024-08-25,7.1405408669,8.9455402772,6.9716927618,8.5161698715,455797925.23,3996093560.37,19.35191464119148,647933145.5299997,Internet Computer,cryptocoins
2024-09-01,8.5161698715,8.6051714829,7.1207965129,7.1959406353,417701097.94,3376994930.77,-15.492595962710077,-619098629.5999999,Internet Computer,cryptocoins
2024-09-08,7.1957935765,7.7348904759,6.8230668219,7.4117821475,389140877.23,3482641036.64,3.1284058174736673,105646105.86999989,Internet Computer,cryptocoins
2024-09-15,7.4117821475,9.0855111782,7.4045073558,8.3288722449,667362687.1800001,3917809032.55,12.495344519624796,435167995.9100003,Internet Computer,cryptocoins
2024-01-07,0.7783917993,0.932736927,0.7217344809,0.80012787,2082353175.78,880898549.81,9.523502276514616,76597617.58999991,Sui,cryptocoins
2024-01-14,0.8001454307,1.3474356203,0.7284133063,1.2559349676,4029730564.21,1382718104.28,56.966781768256624,501819554.47,Sui,cryptocoins
2024-01-21,1.2556288684,1.4439446379,1.0594126652,1.0594126652,2871967779.77,1166357422.79,-15.647490317823088,-216360681.49,Sui,cryptocoins
2024-01-28,1.0598447545,1.4873659163,1.0130005611,1.3329484518,3683132173.75,1467505885.11,25.819569236301,301148462.31999993,Sui,cryptocoins
2024-02-04,1.3327238908,1.6421291505,1.3292883421,1.4662963264,3655861783.73,1709601758.79,16.49709729524207,242095873.68000007,Sui,cryptocoins
2024-02-11,1.4660756013,1.8062060138,1.4346499503,1.694244565,2859747586.73,1975373896.88,15.54585076457251,265772138.09000015,Sui,cryptocoins
2024-02-18,1.6944942605,1.9640943883,1.6933613135,1.7990935438,2702218793.65,2097620672.89,6.188538595305038,122246776.00999999,Sui,cryptocoins
2024-02-25,1.7989779495,1.8323721932,1.5556011838,1.6454278936,2435695565.38,1918456979.2,-8.54128184402173,-179163693.69000006,Sui,cryptocoins
2024-03-03,1.6454308066,1.7416299284,1.4936961688,1.5603006739,2813748810.81,1920600184.23,0.11171504251785702,2143205.0299999714,Sui,cryptocoins
2024-03-10,1.560166813,1.671622635,1.2208337109,1.5557009344,3183863901.5,1914942391.18,-0.29458463538928337,-5657793.049999952,Sui,cryptocoins
2024-03-17,1.5557042678,1.7107288279,1.3671017758,1.6117101463,3944900216.29,1983914764.29,3.6017988545075097,68972373.1099999,Sui,cryptocoins
2024-03-24,1.6117376063,1.9425417227,1.441886387,1.6796344845,4378920607.36,2067490166.72,4.212650862543987,83575402.43000007,Sui,cryptocoins
2024-03-31,1.6796344845,2.1773101229,1.6593408856,1.9169183196,3581315567.0600004,2359566806.21,14.127111421930927,292076639.49,Sui,cryptocoins
2024-04-07,1.9169213499,2.0236906907,1.5450475152,1.6412661296,2425675637.2200003,2126919189.05,-9.859759704523263,-232647617.1600001,Sui,cryptocoins
